tam,burn_rate,requested_amount,milestone_count,team_experience,industry,prev_funding,is_successful
21970531,10499,167984,6,0,SaaS,0,1
125323914,78123,2656182,7,4,SaaS,0,0
1222821,992,7936,3,2,AI,1,0
32942853,2763,27630,5,9,Infrastructure,1,0
4572533,49435,1532485,6,5,SaaS,0,0
74072608,6032,180960,7,8,Infrastructure,1,0
929720,3420,20520,4,6,SaaS,0,0
1181153,8224,205600,3,6,Infrastructure,0,0
997951,70103,2243296,6,7,AI,0,0
5237679,21061,379098,3,2,AI,0,1
326467,2537,25370,2,5,Infrastructure,0,0
2128283401,9895,138530,4,2,Gaming,1,1
634747,33838,439894,6,3,Infrastructure,0,0
4817751,6350,215900,3,8,SaaS,1,0
2277328,15894,190728,1,2,Infrastructure,0,0
2554484,823,27159,6,0,Infrastructure,0,0
5887660,3472,79856,5,2,SaaS,0,0
160914,23707,165949,7,7,AI,0,0
9061203,16160,549440,2,3,AI,1,0
4954505,21308,362236,1,3,Gaming,0,0
510633,33977,1053287,3,2,Infrastructure,0,0
288584718,7216,230912,5,5,Gaming,0,0
6559818,3431,96068,6,5,Infrastructure,0,0
1159394,4842,130734,5,5,Gaming,0,0
15088963,40465,323720,4,9,Gaming,0,0
24800447,13007,91049,4,3,SaaS,0,0
3654078,1766,35320,2,7,DeFi,1,1
2337188,7578,143982,6,0,Infrastructure,1,1
45149775,32732,523712,1,6,AI,0,0
1463650,2739,90387,4,4,SaaS,0,0
6259106,24895,497900,5,5,Infrastructure,1,1
282850,7369,95797,5,5,SaaS,1,1
45630264,2289,52647,6,4,AI,0,0
2585808,24046,360690,5,6,DeFi,0,1
6058487,5674,102132,7,3,Gaming,0,0
205675339,24524,613100,5,0,SaaS,0,0
1764095,6507,175689,2,4,AI,0,0
2408734,5344,106880,5,4,Infrastructure,0,0
12839249,2053,51325,1,8,SaaS,1,0
27546434,7599,167178,4,3,AI,1,1
376815777,8679,234333,5,1,Infrastructure,0,0
60834954,11521,288025,5,4,AI,1,0
18334688,1909,22908,4,4,Infrastructure,1,0
3191979,8427,235956,7,5,Infrastructure,0,0
771563,11242,78694,3,6,DeFi,1,0
1556371,9617,134638,4,6,Gaming,0,1
10532197,10543,189774,7,11,AI,0,1
9171424,4169,145915,7,6,AI,0,0
2581326,1181,27163,5,4,Infrastructure,1,0
11935978,7037,246295,5,4,DeFi,1,0
11277112,1148,11480,2,4,AI,0,0
2284864,2516,15096,5,4,AI,0,0
405158010,26981,485658,2,2,SaaS,1,1
10434025,8555,248095,5,2,Infrastructure,0,0
13179955,5263,73682,4,2,DeFi,1,1
45007583,2023,58667,3,4,SaaS,0,0
1043476,6815,211265,3,5,Gaming,0,0
251965,4546,90920,5,7,AI,0,0
21092234,3486,55776,6,11,AI,0,1
63784607,13884,208260,7,5,Infrastructure,0,1
43126975,9690,203490,1,5,SaaS,0,0
16955186,9895,247375,5,5,Gaming,1,0
83362502,4400,118800,1,0,Infrastructure,0,0
117421,6917,228261,1,4,Infrastructure,0,0
6704746,5218,161758,3,5,Infrastructure,0,0
1696078,1539,33858,6,8,AI,0,1
4161475,579,3474,1,6,DeFi,0,0
3866620,13900,194600,3,0,SaaS,0,0
36434449,2837,62414,4,3,DeFi,0,0
405265582,1124,35968,5,5,SaaS,1,0
272896,4857,82569,1,5,SaaS,0,1
1041485,9256,277680,3,7,DeFi,0,0
418491862,13379,173927,4,2,Gaming,1,1
426985,5933,136459,2,4,SaaS,1,1
93508679,6062,60620,4,8,Gaming,0,0
19970357,6328,37968,3,2,Infrastructure,0,0
53248922,14339,487526,3,8,DeFi,1,0
77733,9384,197064,2,6,Gaming,1,1
4850428,3515,70300,1,2,Infrastructure,0,1
5390479,20241,303615,5,1,DeFi,1,1
300129592,3721,63257,4,5,AI,0,0
57755044,6105,73260,1,7,DeFi,1,1
4160369,142618,1568798,1,3,AI,1,0
159975,15730,503360,4,1,DeFi,0,0
32670054,11772,200124,5,1,Gaming,0,0
8597200,45805,687075,4,2,Gaming,1,1
215229450,27487,769636,1,0,AI,0,0
62466290,3936,125952,2,6,SaaS,0,0
13810642,6732,100980,3,5,DeFi,1,1
2119694,9555,133770,6,6,AI,0,0
3271763,17502,227526,5,3,SaaS,0,0
4014380,7249,108735,1,9,Infrastructure,0,0
52609394,81743,2125318,2,6,DeFi,0,0
11201275,67964,2378740,3,4,Infrastructure,1,0
43145869,7626,266910,4,6,Gaming,0,0
15735107,5641,152307,3,0,SaaS,0,0
3276728,703,12654,4,7,AI,0,1
7375226,5389,140114,7,0,Gaming,1,0
3555573,6913,172825,2,6,SaaS,1,0
146440768,22694,158858,1,4,DeFi,0,0
48770244,31612,1011584,2,0,DeFi,0,0
474245,19420,310720,2,4,DeFi,1,1
33011783,8074,242220,2,9,Infrastructure,0,0
171081,16055,208715,4,10,DeFi,1,1
6079655,25928,622272,2,6,Gaming,0,0
252782793,10929,142077,6,9,Infrastructure,0,1
47232905,5654,152658,1,0,DeFi,0,0
14658570,11909,119090,2,4,DeFi,0,0
818346,11727,340083,4,6,Gaming,0,0
295823213,4467,84873,6,3,AI,1,1
3951195,5920,207200,2,11,Gaming,1,1
9819969,17462,523860,7,2,Gaming,0,0
1079634,9789,332826,4,3,Infrastructure,0,0
112506107,1589,9534,5,2,DeFi,0,0
25288418,6249,62490,7,3,Gaming,0,0
460325,5915,41405,1,3,SaaS,1,0
1536587728,28083,336996,4,2,AI,0,0
58975587,13873,180349,4,7,DeFi,0,0
2944789,2123,72182,6,5,Gaming,1,0
42949425,9392,328720,2,9,Infrastructure,0,0
656107,15275,458250,1,7,AI,0,0
2210338583,3704,37040,5,0,DeFi,1,0
6601096,29815,685745,5,2,AI,0,0
411176,12429,149148,5,5,Gaming,1,0
3948042,3070,36840,7,4,Infrastructure,0,0
43356071,15159,227385,6,7,AI,0,0
8726186,38271,612336,7,5,Infrastructure,0,0
6966364,22398,268776,2,1,SaaS,1,1
4568627,8517,76653,6,6,SaaS,0,0
1770140,4796,129492,1,9,AI,1,0
9684330,32865,657300,7,7,DeFi,0,1
34677593,19764,691740,6,4,DeFi,0,0
364972718,11455,171825,2,6,AI,1,1
81770345,2429,72870,6,4,DeFi,1,0
43943021,1529,15290,6,0,Gaming,0,0
58107977,15944,318880,2,0,Gaming,0,0
1142459225,6279,113022,1,7,SaaS,0,1
847548,34091,306819,1,9,SaaS,0,0
17978343,86997,1826937,2,8,Infrastructure,0,1
7970250,14757,250869,5,2,DeFi,1,0
5434099,3462,103860,7,3,AI,1,0
49053123,2852,45632,6,3,SaaS,0,0
53549363,5466,71058,2,8,SaaS,0,1
995657,19753,256789,4,5,Gaming,0,0
8293503,27576,220608,6,7,Gaming,0,0
7463563,1965,13755,5,0,Gaming,0,0
23635771,4631,152823,5,5,Gaming,0,0
23497334,12149,267278,7,5,AI,0,0
83740,1933,21263,1,5,Gaming,0,0
1108326,6043,145032,4,3,Infrastructure,1,0
48826582,10790,86320,2,7,AI,0,0
1802933,5651,180832,3,2,SaaS,0,0
109010452,13455,403650,5,2,SaaS,0,0
7449972,16400,196800,6,3,AI,0,0
100460904,12664,215288,5,4,Gaming,1,0
16410641,24245,848575,7,6,DeFi,0,0
10158160,5184,134784,4,1,DeFi,0,0
87503527,52519,1312975,2,2,Gaming,0,0
208988921,9537,238425,4,6,Infrastructure,0,0
37129960,21107,443247,6,3,Gaming,1,1
8890153,4110,90420,1,4,Gaming,0,1
6247624,15376,522784,1,0,AI,1,0
4457891,1091,9819,2,8,Infrastructure,0,0
478550490,2966,88980,3,3,AI,1,0
5767131,20546,513650,7,4,Gaming,0,0
12973945,3441,113553,6,8,Infrastructure,0,0
78676838,6297,176316,3,4,DeFi,0,0
60448018,4842,135576,5,5,AI,0,0
4316377,25622,896770,6,1,DeFi,0,0
767732,30908,679976,2,6,Gaming,0,0
202707,9306,158202,2,5,Infrastructure,0,0
373030481,4835,135380,7,2,Gaming,1,0
1059341,72301,1735224,3,2,DeFi,0,0
16301560,2165,64950,4,11,DeFi,1,1
26108220,12721,165373,7,7,AI,0,0
8707916,35387,849288,1,8,Infrastructure,0,1
1001076,40856,857976,3,1,SaaS,0,0
10355760,3421,20526,2,5,Gaming,0,0
101427344,9258,138870,1,8,SaaS,0,1
2809556,4775,71625,6,5,DeFi,0,0
72680547,15715,471450,5,4,AI,0,0
2779041,49960,949240,4,7,Infrastructure,0,1
75151147,6531,215523,4,8,SaaS,1,0
21071589,52635,473715,3,6,SaaS,1,0
5397419,2787,25083,3,6,Gaming,1,0
33708273,4357,69712,5,7,SaaS,0,0
6284989,3568,35680,3,7,DeFi,0,0
3204139,82724,2729892,1,8,SaaS,1,0
5784867,4555,27330,1,5,Infrastructure,0,0
10618725,7269,232608,4,4,AI,0,0
3888525,16991,169910,2,0,AI,1,0
79908496,1856,46400,1,3,Gaming,0,0
14082122,15448,308960,4,9,DeFi,0,1
1428377,2386,21474,5,3,DeFi,1,0
139064566,3647,76587,1,8,Gaming,0,1
22107851,2305,36880,2,1,Infrastructure,0,0
30422349,23805,737955,5,4,AI,0,0
6102455,5541,121902,4,3,Infrastructure,0,0
76374,32831,1083423,6,1,AI,1,0
766006,773,22417,4,0,DeFi,0,0
7638200,15068,346564,6,3,Infrastructure,1,1
24554443,2114,50736,2,2,AI,0,0
41145657,5144,46296,6,0,AI,0,0
208605426,24456,171192,7,1,AI,0,0
16897387,1960,41160,6,6,Gaming,1,1
6062108,26535,185745,5,5,Infrastructure,0,0
3065718,5820,93120,1,3,Gaming,0,0
94516291,2179,71907,6,10,DeFi,0,0
2064349,46678,466780,5,7,SaaS,0,0
1811787,1520,13680,5,4,SaaS,0,0
11491110,6118,134596,2,11,SaaS,0,1
13005398,14248,341952,6,6,Infrastructure,1,1
44487,1702,27232,2,4,Gaming,0,0
22854211,9609,288270,2,5,DeFi,0,0
3445880,11831,141972,4,4,Gaming,0,0
4509806,5614,140350,6,6,Gaming,0,0
1924529,2018,30270,3,8,Infrastructure,1,1
2840174,3709,122397,1,10,AI,0,0
905442,10586,95274,3,7,DeFi,0,0
3913032,5939,207865,4,3,SaaS,0,0
228133,1003,6018,3,0,Infrastructure,1,0
35234475,23178,533094,7,6,SaaS,0,0
7015033,50338,1510140,5,0,AI,1,0
3926625,7835,109690,1,2,Gaming,0,0
194735162,1661,28237,5,3,Gaming,0,0
1870473,11208,246576,1,8,DeFi,0,0
28802304,6640,199200,3,0,AI,1,0
212684,1711,29087,2,1,Gaming,1,1
1175210,2474,29688,2,0,AI,0,0
277776402,27015,270150,6,9,Infrastructure,1,1
5513026,6882,144522,6,2,AI,0,0
39277820,14685,469920,1,11,Infrastructure,1,1
8880320,14692,279148,1,7,AI,0,0
56095037,3206,41678,6,7,DeFi,0,1
1298847,18646,503442,4,15,Gaming,0,1
33257316,35950,431400,6,5,Gaming,0,1
15269140,8688,269328,1,3,SaaS,0,0
17501351,12963,77778,5,4,Gaming,0,0
2663891,33252,199512,5,4,DeFi,0,0
25797403,4164,145740,7,7,AI,1,0
32899488,12978,350406,5,9,Infrastructure,0,0
160712686,23768,617968,3,5,AI,0,0
3374306,4934,98680,4,7,DeFi,0,1
420534574,2635,68510,2,3,SaaS,0,0
7240357,7987,191688,7,3,Gaming,0,0
5167572,27511,522709,4,5,Infrastructure,0,0
278560,5674,62414,6,0,DeFi,0,0
1449922,8671,199433,2,6,Infrastructure,0,1
204623,27506,220048,3,3,SaaS,0,0
4792667,12404,272888,3,6,SaaS,0,1
155576051,60565,1029605,1,3,SaaS,0,0
113552957,8168,187864,1,11,Gaming,0,1
28395401,7663,252879,3,7,AI,0,0
17336754,47290,1371410,4,3,SaaS,1,0
84220129,2687,26870,2,3,AI,0,0
4701647,105332,2527968,1,2,DeFi,0,1
46138352,5405,43240,2,5,Infrastructure,0,0
2995253,16250,227500,6,6,Gaming,0,1
15466659,118740,4155900,4,3,SaaS,0,0
147274160,6344,114192,1,3,AI,1,1
4935111,8936,285952,5,4,SaaS,0,0
3761749,1788,23244,3,4,Infrastructure,1,1
6545866,5595,33570,3,4,DeFi,0,0
6700476,17417,609595,6,1,SaaS,1,0
20533612,16268,488040,1,7,SaaS,0,0
3680980,1338,42816,6,6,Gaming,1,0
76098380,3145,25160,4,0,DeFi,0,0
2097633,8532,68256,6,5,Infrastructure,0,0
10906508,8585,240380,6,3,Gaming,0,0
476669,7376,125392,3,2,SaaS,0,0
10267887,31824,318240,7,3,Gaming,0,0
41327590,69348,2011092,7,2,DeFi,0,0
57611169,1547,17017,5,8,SaaS,1,0
422427,2642,44914,6,3,DeFi,0,1
3203923,10671,85368,3,5,DeFi,0,0
3692720,5963,65593,1,6,AI,0,0
1408346,52178,1513162,4,4,SaaS,0,0
92456710,4710,98910,2,5,SaaS,1,1
4012123,4946,34622,3,3,DeFi,1,0
15401504,1978,29670,6,5,SaaS,0,0
929256,5116,46044,2,7,AI,1,0
4219352,10714,85712,4,3,AI,1,0
1318494,28197,789516,7,5,AI,0,0
2270088,2219,33285,6,3,AI,1,1
2191884,8985,260565,7,2,Gaming,0,0
2364536,31537,1103795,1,4,SaaS,0,0
33559,5374,139724,2,4,Infrastructure,1,0
7675758,11163,312564,2,3,AI,0,0
59180979,2414,57936,5,6,Infrastructure,0,1
139914420,14616,438480,2,10,AI,0,0
4631562,6343,183947,2,4,Infrastructure,1,0
173389,30419,851732,3,5,DeFi,1,0
7009399,13095,445230,4,7,DeFi,1,0
2424287025,7894,181562,6,3,Infrastructure,0,1
749725812,3852,127116,2,6,DeFi,0,0
86444039,1120,26880,1,5,DeFi,1,1
31608966,32518,390216,6,8,SaaS,0,1
4225275,14113,465729,7,2,Infrastructure,0,0
108534730,16256,227584,6,3,SaaS,1,1
409280,12760,421080,4,3,Gaming,1,0
796305,11974,83818,4,7,Gaming,0,0
3478919,3854,96350,2,6,Infrastructure,0,0
61072683,1878,26292,7,0,SaaS,1,0
28496146,11914,357420,6,5,AI,0,0
2573653,7924,166404,7,1,AI,0,0
60799048,11757,387981,3,3,SaaS,0,0
982764,5463,120186,3,5,SaaS,1,1
8306933,11999,275977,5,7,Gaming,0,0
6784264,5142,164544,7,5,SaaS,0,0
4028336,15365,430220,7,9,DeFi,0,0
136856547,720,15840,4,6,SaaS,0,0
3925831,1027,22594,5,6,Gaming,1,1
356004,9095,109140,3,3,AI,1,0
3775092,22728,568200,2,3,SaaS,0,0
6457922,1952,31232,3,2,Infrastructure,1,0
21831410,1685,33700,7,0,AI,0,0
17808195,9286,222864,6,5,Gaming,0,0
18158602,40790,1223700,3,10,Infrastructure,1,0
4403634,1953,17577,3,3,Infrastructure,1,0
24564125,6973,195244,3,4,Gaming,0,0
2310107,1285,24415,3,10,AI,0,1
174996438,12906,90342,2,6,Infrastructure,0,0
19897590,22010,484220,3,6,Infrastructure,1,1
12219216,3682,114142,6,5,SaaS,0,0
523541666,6816,81792,7,15,Gaming,0,1
92716478,6065,139495,7,5,AI,0,1
1490389,19526,410046,7,5,Gaming,0,1
981330,39824,238944,3,4,AI,0,0
173801562,9174,247698,4,8,AI,1,0
47726137,1332,42624,3,7,AI,0,0
46659052,6167,154175,7,5,Infrastructure,0,0
14010898,7739,201214,7,7,AI,0,0
74950974,6514,71654,7,3,Gaming,1,0
1835424,37301,1193632,4,2,SaaS,0,0
765416,22519,653051,3,4,Gaming,0,0
4433526,3552,28416,6,5,Infrastructure,0,0
678451,668,22044,5,7,Gaming,1,0
3662467,876,8760,3,6,Infrastructure,0,0
594776931,5154,61848,2,3,Gaming,0,1
234187,6129,159354,4,5,DeFi,0,0
12980247,7433,89196,1,1,AI,0,0
255859860,5666,73658,4,0,SaaS,0,0
318266,8782,131730,4,4,DeFi,0,0
6252800,17803,356060,7,5,SaaS,0,0
9662772,16658,383134,6,1,Gaming,1,0
2827123,23323,209907,4,2,Infrastructure,0,0
13769578,9359,327565,5,1,SaaS,0,0
10787935,20582,226402,1,0,AI,0,0
2774625,20485,122910,4,6,Gaming,0,0
506174,8832,264960,2,2,AI,0,0
6721689,8270,248100,6,6,Infrastructure,0,0
11901928,3202,108868,4,8,AI,1,1
10090309,26420,501980,6,6,Gaming,0,1
35208337,2441,41497,4,5,Gaming,0,1
3970320,23110,161770,1,5,DeFi,1,0
13162736,1444,40432,2,4,AI,1,0
54227421,15354,491328,1,7,Gaming,1,0
1835081,2985,77610,2,0,Infrastructure,0,0
79653832,31600,663600,7,8,AI,0,1
46269887,2212,26544,3,5,SaaS,1,1
2293907,57817,1503242,3,5,SaaS,0,0
3213001,27982,307802,2,5,Infrastructure,0,0
617036,21525,731850,3,8,AI,0,0
5414808,7694,61552,3,6,SaaS,0,0
28347781,39422,1379770,1,3,SaaS,0,0
214762287,2239,20151,3,2,Gaming,0,0
13909775,8924,196328,1,4,Infrastructure,0,0
1810872,6879,165096,7,2,Infrastructure,1,0
2906828,13487,445071,3,3,Infrastructure,0,0
190347774,46240,739840,6,2,SaaS,0,0
4057175,5931,112689,1,4,AI,0,0
220915284,11837,201229,7,5,Gaming,1,1
32178116,4069,81380,3,2,DeFi,0,0
241985,11924,405416,1,8,SaaS,1,0
229196514,13986,363636,4,11,DeFi,1,0
7839403,5379,32274,2,0,Infrastructure,0,0
8774311,10937,153118,2,6,AI,0,0
14150123,9596,105556,7,4,Gaming,0,0
9376451,8913,142608,3,5,SaaS,0,0
760422,6894,165456,5,6,SaaS,1,1
52173765,31094,248752,7,3,Infrastructure,0,0
36213690,2248,22480,3,0,Gaming,0,0
108909885,3059,67298,7,5,AI,1,1
41211518,8532,162108,4,0,DeFi,0,0
1263609,5311,185885,3,3,DeFi,0,0
3427126,3367,20202,1,4,AI,0,0
14554667,29021,1015735,3,5,SaaS,0,0
9744852,2275,77350,7,5,Gaming,0,0
215468,8872,283904,1,6,SaaS,0,0
17656585,1378,16536,2,10,DeFi,0,1
15767044,17731,567392,1,9,DeFi,1,0
1091950,3028,60560,1,6,AI,0,1
2042637,5742,195228,7,6,SaaS,0,0
249316,13726,329424,4,7,DeFi,0,1
14786751,2417,43506,4,1,SaaS,0,0
646878,2762,33144,3,4,Infrastructure,0,0
17742552,3024,99792,1,3,Infrastructure,0,0
470418,4070,134310,5,1,DeFi,0,0
12291468,18335,605055,4,0,Infrastructure,0,0
14161528,82760,2482800,4,8,Infrastructure,0,0
2086416,11685,70110,6,4,Infrastructure,1,0
53383893,60953,1401919,1,3,SaaS,0,0
5133983,12192,97536,6,3,Gaming,0,0
107410545,17157,514710,5,8,DeFi,0,0
36873407,3134,18804,7,7,AI,0,0
748804,9064,163152,7,3,Infrastructure,0,0
23072738,21566,409754,7,10,Gaming,0,1
499111,9612,153792,4,4,SaaS,1,1
35948496,43334,1213352,7,3,Gaming,0,0
77890154,6691,66910,2,1,DeFi,1,0
228965935,22909,503998,2,3,AI,0,0
274727,25848,439416,4,0,AI,1,0
10437558,5254,89318,7,3,Infrastructure,1,1
1097986,1402,47668,5,5,DeFi,0,0
97718335,7836,47016,2,5,Gaming,0,0
268995,5360,53600,4,8,DeFi,0,0
5461198,8574,77166,7,5,AI,0,0
255624,35855,573680,6,0,AI,0,0
138083760,35564,995792,4,0,Gaming,0,0
3097806,3313,109329,7,5,SaaS,0,0
7204687,4602,82836,2,0,DeFi,1,0
3151933,3664,73280,1,1,SaaS,0,0
7297368,12465,137115,1,3,AI,0,0
81636,8161,97932,7,9,SaaS,0,0
5441131,12318,184770,4,2,Infrastructure,0,0
7529767,3083,61660,5,7,DeFi,0,0
158351633,4600,69000,1,5,Gaming,0,1
12323921,7161,57288,2,4,Infrastructure,0,0
238318,8976,125664,2,9,AI,1,1
2197548,10681,128172,5,6,SaaS,1,1
8726108,13367,441111,3,4,SaaS,1,0
40504623,9933,129129,5,1,Gaming,0,0
32132254,2560,69120,3,12,Gaming,1,1
374586,5221,114862,2,4,AI,0,0
3033991,14713,353112,4,2,AI,1,1
1652478,7967,55769,1,4,Gaming,1,0
6007084,11748,328944,1,2,AI,1,0
9907695,7912,142416,6,3,DeFi,0,0
890711,9647,289410,5,0,AI,1,0
2940541,6285,81705,3,7,SaaS,0,1
20419335,2679,64296,7,5,AI,1,1
345417,15132,196716,3,10,DeFi,0,1
2160858,33515,536240,7,3,SaaS,0,0
9203151,5579,55790,6,6,SaaS,0,0
284703622,4857,116568,7,6,SaaS,1,1
7004017,12557,125570,7,1,Gaming,0,0
219349228,4554,63756,4,4,Infrastructure,1,1
10239035,13736,302192,7,0,AI,1,1
5486009,4566,105018,5,8,AI,0,0
176307,4462,156170,3,2,AI,0,0
76515,507,17745,1,5,SaaS,1,0
144104385,6365,38190,6,3,Gaming,0,0
6934657,8256,280704,2,6,DeFi,0,0
55814174,5967,47736,6,6,DeFi,0,0
300456,12290,258090,3,2,SaaS,1,1
21291061,1575,18900,3,10,Gaming,0,0
2465836,471,15072,6,4,Infrastructure,1,0
31288444,2660,23940,2,1,DeFi,0,0
1546584,18420,534180,4,7,DeFi,0,0
336087936,6182,111276,5,7,Gaming,0,0
2970985,98740,2073540,7,1,Infrastructure,1,1
2903524,22551,202959,4,7,DeFi,0,0
2230055,21373,491579,7,7,AI,1,1
8366782,6596,59364,2,5,DeFi,1,0
361929,2891,92512,2,7,SaaS,0,0
1230933,4461,66915,3,10,DeFi,0,1
9997367,1628,50468,6,6,AI,1,0
1027242,2843,42645,1,1,SaaS,1,0
27995765,8726,174520,5,7,AI,0,0
2440046,21005,378090,4,4,SaaS,0,0
86452782,3591,25137,4,3,DeFi,0,0
311062091,9599,307168,4,7,DeFi,0,0
5760474,13832,401128,5,3,Gaming,0,0
149847791,58873,647603,1,7,Infrastructure,0,0
3248641,1380,8280,3,0,DeFi,0,0
4469930,4317,38853,4,10,Infrastructure,0,0
31453497,2780,19460,5,2,DeFi,0,0
1427872,1970,19700,4,7,Infrastructure,0,0
9960059,6715,147730,2,3,Infrastructure,0,0
2476340,5158,175372,1,3,DeFi,0,0
1057599,19575,117450,2,7,Gaming,0,0
245268,1647,27999,4,1,Infrastructure,1,0
12716031,23875,525250,5,9,DeFi,0,0
36178981,13301,159612,6,3,Gaming,0,1
2022837,1699,57766,4,5,SaaS,0,0
25688931,4851,169785,7,8,SaaS,1,1
16584761,5774,178994,3,0,AI,0,0
9990014,37233,707427,6,9,Infrastructure,0,0
52361422,73820,2066960,5,8,DeFi,1,0
2210701,1529,25993,2,5,Gaming,0,0
36985645,51862,622344,2,3,AI,1,0
301683459,20772,456984,6,4,AI,1,1
12408960,1129,31612,1,2,AI,1,0
138061032,14843,460133,1,1,DeFi,0,0
14259496,1265,8855,6,5,DeFi,0,0
18225711,7397,192322,3,1,DeFi,1,0
8627728,89034,1513578,3,9,DeFi,0,1
2178551,17053,255795,4,2,Gaming,0,0
17086914,16165,242475,3,3,SaaS,0,0
51017331,14865,490545,2,4,AI,0,0
381028,18051,180510,1,2,AI,1,0
12378156,2596,77880,1,6,SaaS,0,0
134873,18200,127400,4,6,AI,1,0
522765,8916,196152,4,3,AI,0,0
8097507,3733,85859,5,1,Infrastructure,1,0
5976278,9708,242700,4,5,DeFi,0,0
1774100,7455,231105,4,6,AI,0,0
2530571,9765,341775,7,4,DeFi,0,0
30890877,1797,55707,1,0,AI,0,0
4955356,7400,88800,3,7,Gaming,0,1
61051168,2939,79353,6,1,AI,0,0
331430531,1422,21330,3,1,DeFi,0,0
22331231,1103,33090,1,5,Infrastructure,0,0
2669760,11599,255178,7,4,Gaming,0,0
2764563,3935,118050,5,9,DeFi,0,0
147132302,1301,36428,6,5,Gaming,0,0
32758788,2997,77922,3,9,AI,1,0
989196,2031,54837,4,7,AI,0,0
206276756,5704,79856,5,4,Infrastructure,1,1
2424747,29735,267615,3,8,DeFi,0,0
5268442,4700,141000,4,4,Gaming,0,0
231118386,27186,788394,6,3,Infrastructure,0,0
6888449,10246,266396,1,1,SaaS,1,0
6654658,1538,44602,5,7,AI,0,0
3477796,1774,40802,6,2,SaaS,0,0
22876815,4992,59904,2,7,AI,0,0
1256760376,5268,100092,6,0,SaaS,0,0
368051,43372,520464,6,2,SaaS,0,0
502557,23819,381104,4,9,AI,0,0
3350891,2721,38094,7,5,Infrastructure,0,0
2456034,22954,206586,3,4,DeFi,1,0
14097336,2260,38420,2,4,AI,0,0
2124899,3539,31851,2,7,DeFi,0,0
118785634,7282,174768,4,4,DeFi,0,1
16340759,9531,133434,3,1,DeFi,0,0
47115921,32762,786288,6,1,Infrastructure,1,1
3800797,14163,382401,6,4,SaaS,0,0
17534035,7793,187032,5,11,DeFi,0,1
548721,7209,64881,4,5,AI,1,0
32266870,37588,977288,4,8,DeFi,0,0
166811718,4927,68978,3,6,DeFi,1,1
72760995,3411,20466,2,5,Gaming,1,0
93954868,15700,376800,6,7,SaaS,0,0
6298840,4661,69915,3,1,DeFi,1,0
256734457,17712,513648,2,3,DeFi,1,0
665300,21012,252144,4,7,DeFi,0,0
393679,22415,762110,2,5,AI,0,0
23462382,2960,26640,1,5,AI,0,0
7430578,2003,20030,4,8,Infrastructure,1,0
139865960,23095,392615,7,3,DeFi,0,1
5802180,1229,9832,6,4,Infrastructure,0,0
41466498,5918,100606,5,8,Infrastructure,0,0
2027418,7900,252800,4,9,AI,0,0
2610765,19790,356220,3,3,DeFi,1,0
238855434,3029,30290,6,3,DeFi,1,0
3073359,20333,487992,6,4,SaaS,0,0
6677465,24696,642096,4,4,AI,0,0
61236125,17276,414624,4,9,DeFi,1,1
49406853,4270,119560,7,1,AI,0,0
17520939,12640,189600,5,10,AI,0,1
9446404,6514,214962,7,6,Gaming,0,0
9646964,26617,612191,4,9,Infrastructure,0,1
911956,6266,175448,1,4,AI,0,0
213462645,1601,27217,1,6,Infrastructure,0,1
420066,5357,85712,5,8,AI,0,1
561410,11522,368704,1,3,AI,1,0
26109389,17248,258720,6,4,Gaming,1,0
3467320,3771,131985,1,2,AI,0,0
13198032,18306,475956,6,3,Infrastructure,0,0
71702955,3518,38698,3,8,DeFi,1,0
40585321,6174,172872,4,1,Gaming,1,0
18452173,2624,91840,2,8,Gaming,0,0
2148941,1812,43488,2,2,SaaS,1,0
89419192,9470,113640,4,6,SaaS,1,1
12676377,10490,146860,5,6,DeFi,1,0
1124860,3532,95364,1,10,SaaS,1,0
8182862,5836,93376,4,7,AI,0,0
638610,28051,196357,2,9,DeFi,0,0
2663379,4011,128352,4,2,Infrastructure,0,0
2662986,12679,367691,6,5,DeFi,1,0
1972969,2338,39746,5,8,DeFi,0,1
37270329,30767,338437,2,5,DeFi,0,0
699012,5210,145880,5,10,AI,0,0
952368,6236,68596,6,1,Infrastructure,1,0
11293667,4379,35032,3,3,Gaming,0,0
36862876,7181,251335,4,9,DeFi,0,0
2082749,36872,1290520,5,3,DeFi,1,0
536698,9400,178600,5,2,Infrastructure,1,1
30191551,16307,97842,3,1,AI,0,0
85623553,42649,298543,6,9,AI,0,0
3872401,3483,90558,2,6,DeFi,1,0
82560387,3223,70906,4,6,Infrastructure,0,0
6309453,6288,138336,1,0,DeFi,0,0
138983002,3242,113470,3,5,AI,1,0
72114376,10848,162720,1,3,Gaming,0,1
11855816,17948,430752,2,7,DeFi,0,0
311904,4364,43640,3,5,Gaming,0,0
32500695,2616,60168,7,5,SaaS,0,1
5880937,8301,107913,7,4,SaaS,1,1
142954,2099,62970,6,2,SaaS,0,0
368036,2196,50508,5,2,Infrastructure,1,1
4236067,39545,474540,6,8,Infrastructure,0,1
9634755,24848,173936,4,10,Infrastructure,1,0
38694860,6070,121400,1,0,DeFi,0,0
14589733,2061,37098,2,2,SaaS,0,0
51094224,89426,2682780,3,6,Gaming,0,0
1383319,8786,70288,3,0,AI,0,0
16374667,24889,199112,2,3,Gaming,0,0
2008613,48057,480570,7,9,AI,0,0
20089876,1700,10200,7,7,SaaS,0,0
688796,2591,18137,3,5,DeFi,0,0
